"seqnames","start","end","width","strand","Proportion"
"NC_003074.8",14550101,14700100,150000,"*",0.0716433985974835
"NC_003074.8",14700101,14850100,150000,"*",0.0670800223602562
"NC_003074.8",14850101,15000100,150000,"*",0.0667182267960516
"NC_003074.8",15000101,15150100,150000,"*",0.0679930006732277
"NC_003074.8",15150101,15300100,150000,"*",0.0473690097402045
"NC_003074.8",15300101,15450100,150000,"*",0.0634730535637146
"NC_003074.8",15450101,15600100,150000,"*",0.0688237083111453
"NC_003074.8",15600101,15750100,150000,"*",0.0511899749065832
"NC_003074.8",15750101,15900100,150000,"*",0.0262608635104913
"NC_003074.8",15900101,16050100,150000,"*",0.0270580120462404
"NC_003074.8",16050101,16200100,150000,"*",0.0266054261259323
"NC_003074.8",16200101,16350100,150000,"*",0.0262228752218355
"NC_003074.8",16350101,16500100,150000,"*",0.00514088164275712
"NC_003074.8",16500101,16650100,150000,"*",0.0353038162397993
"NC_003074.8",16650101,16800100,150000,"*",0.0167393509505809
"NC_003074.8",16800101,16950100,150000,"*",0.0144684479393092
"NC_003074.8",16950101,17100100,150000,"*",0.0167990491373348
"NC_003074.8",17100101,17250100,150000,"*",0.00848477935968255
"NC_003074.8",17250101,17400100,150000,"*",0.00330469299671923
"NC_003074.8",17400101,17550100,150000,"*",0.0167757340717813
"NC_003074.8",17550101,17700100,150000,"*",0.00390755012975925
"NC_003074.8",17700101,17850100,150000,"*",0.00155786517333964
"NC_003074.8",17850101,18000100,150000,"*",0.0127893992093824
"NC_003074.8",18000101,18150100,150000,"*",0.00114093500652506
"NC_003074.8",18150101,18300100,150000,"*",0.00137491637880294
"NC_003074.8",18300101,18450100,150000,"*",0.00116565506580708
"NC_003074.8",18450101,18600100,150000,"*",0.00285369256839035
"NC_003074.8",18600101,18750100,150000,"*",0.00379050544797536
"NC_003074.8",18750101,18900100,150000,"*",0.0125913088730159
"NC_003074.8",18900101,19050100,150000,"*",9.81122666953004e-05
"NC_003074.8",19050101,19200100,150000,"*",-0.000804036689643184
"NC_003074.8",19200101,19350100,150000,"*",0.000434931026118539
"NC_003074.8",19350101,19500100,150000,"*",0.00108349135251258
"NC_003074.8",19500101,19650100,150000,"*",-5.29211272402991e-05
"NC_003074.8",19650101,19800100,150000,"*",-0.00027901983373884
"NC_003074.8",19800101,19950100,150000,"*",-0.000758689088179122
"NC_003074.8",19950101,20100100,150000,"*",1.83008025045686e-06
"NC_003074.8",20100101,20250100,150000,"*",0.00167531703429899
"NC_003074.8",20250101,20400100,150000,"*",0.00599871845443051
"NC_003074.8",20400101,20550100,150000,"*",0.00198090754121676
"NC_003074.8",20550101,20700100,150000,"*",0.0023169514158773
"NC_003074.8",20700101,20850100,150000,"*",0.00213486583702406
"NC_003074.8",20850101,21000100,150000,"*",0.00132209058615994
"NC_003074.8",21000101,21150100,150000,"*",1.47707833582107e-06
"NC_003074.8",21150101,21300100,150000,"*",-3.56278753825354e-05
"NC_003074.8",21300101,21450100,150000,"*",0.00875511390210091
"NC_003074.8",21450101,21600100,150000,"*",0.000488835674670509
"NC_003074.8",21600101,21750100,150000,"*",-0.000225886828099462
"NC_003074.8",21750101,21900100,150000,"*",0.000533729232919921
"NC_003074.8",21900101,22050100,150000,"*",-0.000233983904021948
"NC_003074.8",22050101,22200100,150000,"*",0.00164348699247218
"NC_003074.8",22200101,22350100,150000,"*",0.0110584030836892
"NC_003074.8",22350101,22500100,150000,"*",0.00406984584738315
"NC_003074.8",22500101,22650100,150000,"*",0.000735087584360587
"NC_003074.8",22650101,22800100,150000,"*",0.00164986917479783
"NC_003074.8",22800101,22950100,150000,"*",-0.000558211220594927
"NC_003074.8",22950101,23100100,150000,"*",0.000225538757906535
"NC_003074.8",23100101,23250100,150000,"*",0.0114952100886016
"NC_003074.8",23250101,23400100,150000,"*",-0.000694099079713405
"NC_003075.7",1004,151003,150000,"*",0.0101903694378078
"NC_003075.7",151004,301003,150000,"*",0.00181710737536651
"NC_003075.7",301004,451003,150000,"*",0.00279425171245642
"NC_003075.7",451004,601003,150000,"*",0.00147228479274033
"NC_003075.7",601004,751003,150000,"*",0.0119736982809153
"NC_003075.7",751004,901003,150000,"*",0.00297609697369836
"NC_003075.7",901004,1051003,150000,"*",0.00519994994481125
"NC_003075.7",1051004,1201003,150000,"*",0.00309153219484122
"NC_003075.7",1201004,1351003,150000,"*",0.00762656962491271
"NC_003075.7",1351004,1501003,150000,"*",0.0138210863654087
"NC_003075.7",1501004,1651003,150000,"*",0.0190534402410062
"NC_003075.7",1651004,1801003,150000,"*",0.0666778981669077
"NC_003075.7",1801004,1951003,150000,"*",0.0780611371892956
"NC_003075.7",1951004,2101003,150000,"*",0.0710924514280337
"NC_003075.7",2101004,2251003,150000,"*",0.0575570296717393
"NC_003075.7",2251004,2401003,150000,"*",0.0565337480892353
"NC_003075.7",2401004,2551003,150000,"*",0.0109445853527496
"NC_003075.7",2551004,2701003,150000,"*",0.0323231797040584
"NC_003075.7",2701004,2851003,150000,"*",0.044397502805548
"NC_003075.7",2851004,3001003,150000,"*",0.0814212637429764
"NC_003075.7",3001004,3151003,150000,"*",0.0838181950829524
"NC_003075.7",3151004,3301003,150000,"*",0.0956992136042218
"NC_003075.7",3301004,3451003,150000,"*",0.0847293607855937
"NC_003075.7",3451004,3601003,150000,"*",0.0906438504900519
"NC_003075.7",3601004,3751003,150000,"*",0.083121789924346
"NC_003075.7",3751004,3901003,150000,"*",0.0872934127990246
"NC_003075.7",3901004,4051003,150000,"*",0.0699317857092117
"NC_003075.7",4051004,4201003,150000,"*",0.0646089734279578
"NC_003075.7",4201004,4351003,150000,"*",0.0759746379939049
"NC_003075.7",4351004,4501003,150000,"*",0.0860238988049037
"NC_003075.7",4501004,4651003,150000,"*",0.0743942074631941
"NC_003075.7",4651004,4801003,150000,"*",0.0763833544514773
"NC_003075.7",4801004,4951003,150000,"*",0.0593201785504138
"NC_003075.7",4951004,5101003,150000,"*",0.0898082373093169
"NC_003075.7",5101004,5251003,150000,"*",0.0378543220947625
"NC_003075.7",5251004,5401003,150000,"*",0.0484727196347875
"NC_003075.7",5401004,5551003,150000,"*",0.0464613479458074
"NC_003075.7",5551004,5701003,150000,"*",0.0502700445069401
"NC_003075.7",5701004,5851003,150000,"*",0.019463743171791
"NC_003075.7",5851004,6001003,150000,"*",0.0440549531596095
"NC_003075.7",6001004,6151003,150000,"*",0.0282668557098231
"NC_003075.7",6151004,6301003,150000,"*",0.00396271758848069
"NC_003075.7",6301004,6451003,150000,"*",0.00428643972946645
"NC_003075.7",6451004,6601003,150000,"*",0.0272808622707493
"NC_003075.7",6601004,6751003,150000,"*",0.0183367495571996
"NC_003075.7",6751004,6901003,150000,"*",0.00247870685472069
"NC_003075.7",6901004,7051003,150000,"*",0.00972036821757212
"NC_003075.7",7051004,7201003,150000,"*",0.0051965111955075
"NC_003075.7",7201004,7351003,150000,"*",0.00221313750421242
"NC_003075.7",7351004,7501003,150000,"*",0.00598291546490396
"NC_003075.7",7501004,7651003,150000,"*",0.00311653405535212
"NC_003075.7",7651004,7801003,150000,"*",0.00583911208532939
"NC_003075.7",7801004,7951003,150000,"*",0.00639660822529214
"NC_003075.7",7951004,8101003,150000,"*",-0.000695417200905261
"NC_003075.7",8101004,8251003,150000,"*",0.00254569986618653
"NC_003075.7",8251004,8401003,150000,"*",0.0134891771138672
"NC_003075.7",8401004,8551003,150000,"*",-0.00013620968881462
"NC_003075.7",8551004,8701003,150000,"*",0.00400569884381609
"NC_003075.7",8701004,8851003,150000,"*",0.000456042011558626
"NC_003075.7",8851004,9001003,150000,"*",0.0113773349344911
"NC_003075.7",9001004,9151003,150000,"*",0.00817691601012459
"NC_003075.7",9151004,9301003,150000,"*",0.00172201032663994
"NC_003075.7",9301004,9451003,150000,"*",-0.000556655518437128
"NC_003075.7",9451004,9601003,150000,"*",0.0043099792353782
"NC_003075.7",9601004,9751003,150000,"*",0.00636342574229387
"NC_003075.7",9751004,9901003,150000,"*",0.00187766716752208
"NC_003075.7",9901004,10051003,150000,"*",0.00507985908263953
"NC_003075.7",10051004,10201003,150000,"*",0.011378905366348
"NC_003075.7",10201004,10351003,150000,"*",0.000820365557226949
"NC_003075.7",10351004,10501003,150000,"*",0.000534443521089103
"NC_003075.7",10501004,10651003,150000,"*",0.0090619663030103
"NC_003075.7",10651004,10801003,150000,"*",0.00257755898487414
"NC_003075.7",10801004,10951003,150000,"*",0.000991852091284724
"NC_003075.7",10951004,11101003,150000,"*",0.0252016378198536
"NC_003075.7",11101004,11251003,150000,"*",0.00303963651709879
"NC_003075.7",11251004,11401003,150000,"*",0.00935572914845882
"NC_003075.7",11401004,11551003,150000,"*",-0.000137452936179479
"NC_003075.7",11551004,11701003,150000,"*",0.00317963387598114
"NC_003075.7",11701004,11851003,150000,"*",0.0170536289888322
"NC_003075.7",11851004,12001003,150000,"*",-0.000222339394615226
"NC_003075.7",12001004,12151003,150000,"*",0.000311956654170786
"NC_003075.7",12151004,12301003,150000,"*",-0.000328238873260761
"NC_003075.7",12301004,12451003,150000,"*",0.000634514592044168
"NC_003075.7",12451004,12601003,150000,"*",0.00139326394134758
"NC_003075.7",12601004,12751003,150000,"*",8.2008169298136e-05
"NC_003075.7",12751004,12901003,150000,"*",0.000287146156943568
"NC_003075.7",12901004,13051003,150000,"*",-4.2919952511794e-05
"NC_003075.7",13051004,13201003,150000,"*",-0.000260607442699669
"NC_003075.7",13201004,13351003,150000,"*",0.00390115087131531
"NC_003075.7",13351004,13501003,150000,"*",-0.000214532966803634
"NC_003075.7",13501004,13651003,150000,"*",0.00921511883354551
"NC_003075.7",13651004,13801003,150000,"*",-0.000318961337765477
"NC_003075.7",13801004,13951003,150000,"*",0.000540783375456747
"NC_003075.7",13951004,14101003,150000,"*",-0.000304433886869368
"NC_003075.7",14101004,14251003,150000,"*",-0.000854656433698153
"NC_003075.7",14251004,14401003,150000,"*",0.00828162036735528
"NC_003075.7",14401004,14551003,150000,"*",-0.000274903326128201
"NC_003075.7",14551004,14701003,150000,"*",-0.000247995229528947
"NC_003075.7",14701004,14851003,150000,"*",-2.90910268644917e-05
"NC_003075.7",14851004,15001003,150000,"*",0.0032893504710457
"NC_003075.7",15001004,15151003,150000,"*",0.0013352827047357
"NC_003075.7",15151004,15301003,150000,"*",-0.000269735434379849
"NC_003075.7",15301004,15451003,150000,"*",0.000277881316366852
"NC_003075.7",15451004,15601003,150000,"*",-0.000454435367970948
"NC_003075.7",15601004,15751003,150000,"*",-0.000268038698915733
"NC_003075.7",15751004,15901003,150000,"*",-0.00064436779337575
"NC_003075.7",15901004,16051003,150000,"*",-3.10149963312738e-05
"NC_003075.7",16051004,16201003,150000,"*",0.00141933892711268
"NC_003075.7",16201004,16351003,150000,"*",0.00058271690955207
"NC_003075.7",16351004,16501003,150000,"*",-0.000384770655542065
"NC_003075.7",16501004,16651003,150000,"*",-0.000247515512953187
"NC_003075.7",16651004,16801003,150000,"*",-3.01445441748677e-05
"NC_003075.7",16801004,16951003,150000,"*",0.000572298678564301
"NC_003075.7",16951004,17101003,150000,"*",0.00092269155589568
"NC_003075.7",17101004,17251003,150000,"*",-0.000515438153131645
"NC_003075.7",17251004,17401003,150000,"*",0.000129491631570576
"NC_003075.7",17401004,17551003,150000,"*",0.000624027061012798
"NC_003075.7",17551004,17701003,150000,"*",-0.000688003494759518
"NC_003075.7",17701004,17851003,150000,"*",0.0025611410258682
"NC_003075.7",17851004,18001003,150000,"*",7.69543063040305e-05
"NC_003075.7",18001004,18151003,150000,"*",-0.000186600357123402
"NC_003075.7",18151004,18301003,150000,"*",0.000353763414386603
"NC_003075.7",18301004,18451003,150000,"*",-0.000501210454809078
"NC_003076.8",5,150004,150000,"*",0.00840519130825851
"NC_003076.8",150005,300004,150000,"*",-0.000445627657198325
"NC_003076.8",300005,450004,150000,"*",0.000623198808666351
"NC_003076.8",450005,600004,150000,"*",-0.00368208022812578
"NC_003076.8",600005,750004,150000,"*",0.00231325485261754
"NC_003076.8",750005,900004,150000,"*",-0.000234878614334045
"NC_003076.8",900005,1050004,150000,"*",-0.000382664142319644
"NC_003076.8",1050005,1200004,150000,"*",-0.000309240861287627
"NC_003076.8",1200005,1350004,150000,"*",0.000111670618518181
"NC_003076.8",1350005,1500004,150000,"*",4.72566187980118e-05
"NC_003076.8",1500005,1650004,150000,"*",-0.000435763627282898
"NC_003076.8",1650005,1800004,150000,"*",-0.000302992437464099
"NC_003076.8",1800005,1950004,150000,"*",0.000740532596247845
"NC_003076.8",1950005,2100004,150000,"*",0.000444758363496415
"NC_003076.8",2100005,2250004,150000,"*",0.00087238142452695
"NC_003076.8",2250005,2400004,150000,"*",0.0164790206348953
"NC_003076.8",2400005,2550004,150000,"*",0.00194007478080826
"NC_003076.8",2550005,2700004,150000,"*",0.000168661479295168
"NC_003076.8",2700005,2850004,150000,"*",-0.000316717855117683
"NC_003076.8",2850005,3000004,150000,"*",0.000279501400518982
"NC_003076.8",3000005,3150004,150000,"*",-0.00158650853617116
"NC_003076.8",3150005,3300004,150000,"*",-0.000329806586111122
"NC_003076.8",3300005,3450004,150000,"*",0.000731514840465582
"NC_003076.8",3450005,3600004,150000,"*",-0.000642447209527735
"NC_003076.8",3600005,3750004,150000,"*",0.00128251749516308
"NC_003076.8",3750005,3900004,150000,"*",5.61878572456018e-05
"NC_003076.8",3900005,4050004,150000,"*",0.00650728716826148
"NC_003076.8",4050005,4200004,150000,"*",0.000193953013186973
"NC_003076.8",4200005,4350004,150000,"*",0.0100405474807271
"NC_003076.8",4350005,4500004,150000,"*",-0.000578917992194384
"NC_003076.8",4500005,4650004,150000,"*",0.0004931074667061
"NC_003076.8",4650005,4800004,150000,"*",-0.00012409456611749
"NC_003076.8",4800005,4950004,150000,"*",0.000195694007123826
"NC_003076.8",4950005,5100004,150000,"*",0.00119099664785215
"NC_003076.8",5100005,5250004,150000,"*",0.0052439478502344
"NC_003076.8",5250005,5400004,150000,"*",7.50389777494313e-05
"NC_003076.8",5400005,5550004,150000,"*",-0.000678609222113918
"NC_003076.8",5550005,5700004,150000,"*",0.00311966226948047
"NC_003076.8",5700005,5850004,150000,"*",-0.000362640966349668
"NC_003076.8",5850005,6000004,150000,"*",0.00163583210595537
"NC_003076.8",6000005,6150004,150000,"*",-0.000473677791146375
"NC_003076.8",6150005,6300004,150000,"*",0.00748709710254277
"NC_003076.8",6300005,6450004,150000,"*",0.0178970725273386
"NC_003076.8",6450005,6600004,150000,"*",-0.00070753439574356
"NC_003076.8",6600005,6750004,150000,"*",-0.000361435681742068
"NC_003076.8",6750005,6900004,150000,"*",-0.000179990259732489
"NC_003076.8",6900005,7050004,150000,"*",0.0114563689181004
"NC_003076.8",7050005,7200004,150000,"*",0.000360152672738107
"NC_003076.8",7200005,7350004,150000,"*",0.000793810867862919
"NC_003076.8",7350005,7500004,150000,"*",0.000634466115538006
"NC_003076.8",7500005,7650004,150000,"*",0.00249104012457826
"NC_003076.8",7650005,7800004,150000,"*",0.00109624937616427
"NC_003076.8",7800005,7950004,150000,"*",0.00179528433179998
"NC_003076.8",7950005,8100004,150000,"*",0.00158182691653427
"NC_003076.8",8100005,8250004,150000,"*",0.00432646406708779
"NC_003076.8",8250005,8400004,150000,"*",0.00147463032882413
"NC_003076.8",8400005,8550004,150000,"*",0.00427534785482508
"NC_003076.8",8550005,8700004,150000,"*",0.0239464937877507
"NC_003076.8",8700005,8850004,150000,"*",0.0159968131698445
"NC_003076.8",8850005,9000004,150000,"*",0.00611358732372411
"NC_003076.8",9000005,9150004,150000,"*",0.0057501636790557
"NC_003076.8",9150005,9300004,150000,"*",0.0275999704256164
"NC_003076.8",9300005,9450004,150000,"*",0.0133738065896682
"NC_003076.8",9450005,9600004,150000,"*",0.00967809091291576
"NC_003076.8",9600005,9750004,150000,"*",0.0130504720253969
"NC_003076.8",9750005,9900004,150000,"*",0.0198273527971429
"NC_003076.8",9900005,10050004,150000,"*",0.0402689127463186
"NC_003076.8",10050005,10200004,150000,"*",0.063012422973885
"NC_003076.8",10200005,10350004,150000,"*",0.0398097985518391
"NC_003076.8",10350005,10500004,150000,"*",0.0616702286722637
"NC_003076.8",10500005,10650004,150000,"*",0.0634197857780504
"NC_003076.8",10650005,10800004,150000,"*",0.0619178854935371
"NC_003076.8",10800005,10950004,150000,"*",0.0537541226250279
"NC_003076.8",10950005,11100004,150000,"*",0.0713662734246466
"NC_003076.8",11100005,11250004,150000,"*",0.0570176809640047
"NC_003076.8",11250005,11400004,150000,"*",0.0821139080387738
"NC_003076.8",11400005,11550004,150000,"*",0.0802673492414118
"NC_003076.8",11550005,11700004,150000,"*",0.0755084123748451
"NC_003076.8",11700005,11850004,150000,"*",0.0781395341269094
"NC_003076.8",11850005,12000004,150000,"*",0.0802886973469332
"NC_003076.8",12000005,12150004,150000,"*",0.0840809464260583
"NC_003076.8",12150005,12300004,150000,"*",0.0851677802355315
"NC_003076.8",12300005,12450004,150000,"*",0.0838009510249028
"NC_003076.8",12450005,12600004,150000,"*",0.0722466378320305
"NC_003076.8",12600005,12750004,150000,"*",0.0716701470608366
"NC_003076.8",12750005,12900004,150000,"*",0.0718149037234594
"NC_003076.8",12900005,13050004,150000,"*",0.0834297612005085
"NC_003076.8",13050005,13200004,150000,"*",0.0641181968261659
"NC_003076.8",13200005,13350004,150000,"*",0.0725093782118822
"NC_003076.8",13350005,13500004,150000,"*",0.037920857113257
"NC_003076.8",13500005,13650004,150000,"*",0.0426178506688116
"NC_003076.8",13650005,13800004,150000,"*",0.0467023604570173
"NC_003076.8",13800005,13950004,150000,"*",0.0376228052275168
"NC_003076.8",13950005,14100004,150000,"*",0.034568818955497
"NC_003076.8",14100005,14250004,150000,"*",0.0339971431806481
"NC_003076.8",14250005,14400004,150000,"*",0.047501230029051
"NC_003076.8",14400005,14550004,150000,"*",0.0287206306400747
"NC_003076.8",14550005,14700004,150000,"*",0.035184843166307
"NC_003076.8",14700005,14850004,150000,"*",0.0165753652567322
"NC_003076.8",14850005,15000004,150000,"*",0.00638208576137289
"NC_003076.8",15000005,15150004,150000,"*",0.0137572927998711
"NC_003076.8",15150005,15300004,150000,"*",0.0209717269592514
"NC_003076.8",15300005,15450004,150000,"*",0.0158504568644132
"NC_003076.8",15450005,15600004,150000,"*",0.0172835189839377
"NC_003076.8",15600005,15750004,150000,"*",0.0277757430353799
"NC_003076.8",15750005,15900004,150000,"*",0.00342867278790981
"NC_003076.8",15900005,16050004,150000,"*",0.0171374987600352
"NC_003076.8",16050005,16200004,150000,"*",0.00198219047006028
"NC_003076.8",16200005,16350004,150000,"*",0.00544810995707033
"NC_003076.8",16350005,16500004,150000,"*",0.00034959460125693
"NC_003076.8",16500005,16650004,150000,"*",0.00210502637590674
"NC_003076.8",16650005,16800004,150000,"*",0.0103637154039656
"NC_003076.8",16800005,16950004,150000,"*",0.000624460954461451
"NC_003076.8",16950005,17100004,150000,"*",0.00898720123784088
"NC_003076.8",17100005,17250004,150000,"*",0.00299198773101227
"NC_003076.8",17250005,17400004,150000,"*",0.0117029671318632
"NC_003076.8",17400005,17550004,150000,"*",0.0160223735275563
"NC_003076.8",17550005,17700004,150000,"*",0.0108934963782324
"NC_003076.8",17700005,17850004,150000,"*",0.000996314531767163
"NC_003076.8",17850005,18000004,150000,"*",0.00618979000910837
"NC_003076.8",18000005,18150004,150000,"*",0.00584762386744402
"NC_003076.8",18150005,18300004,150000,"*",0.00838421869661266
"NC_003076.8",18300005,18450004,150000,"*",0.00131473802835023
"NC_003076.8",18450005,18600004,150000,"*",0.0122007826026287
"NC_003076.8",18600005,18750004,150000,"*",0.00137895216959237
"NC_003076.8",18750005,18900004,150000,"*",0.00032612636326225
"NC_003076.8",18900005,19050004,150000,"*",0.0109839754408031
"NC_003076.8",19050005,19200004,150000,"*",0.00958323725745904
"NC_003076.8",19200005,19350004,150000,"*",-0.000530482513119469
"NC_003076.8",19350005,19500004,150000,"*",0.00822613649994056
"NC_003076.8",19500005,19650004,150000,"*",0.00126919957735803
"NC_003076.8",19650005,19800004,150000,"*",0.000315919559992871
"NC_003076.8",19800005,19950004,150000,"*",0.0034253073720864
"NC_003076.8",19950005,20100004,150000,"*",0.00214557076105141
"NC_003076.8",20100005,20250004,150000,"*",0.00091014092467492
"NC_003076.8",20250005,20400004,150000,"*",2.65696941616246e-05
"NC_003076.8",20400005,20550004,150000,"*",0.00136287349356802
"NC_003076.8",20550005,20700004,150000,"*",0.00393212166690201
"NC_003076.8",20700005,20850004,150000,"*",0.00204549241159455
"NC_003076.8",20850005,21000004,150000,"*",-0.000529368964562056
"NC_003076.8",21000005,21150004,150000,"*",7.56936049952205e-05
"NC_003076.8",21150005,21300004,150000,"*",0.007743379138126
"NC_003076.8",21300005,21450004,150000,"*",0.00109893093592322
"NC_003076.8",21450005,21600004,150000,"*",0.00647005585113074
"NC_003076.8",21600005,21750004,150000,"*",0.000578301421301627
"NC_003076.8",21750005,21900004,150000,"*",0.00781865986342035
"NC_003076.8",21900005,22050004,150000,"*",0.00346916822897246
"NC_003076.8",22050005,22200004,150000,"*",0.00155628385796877
"NC_003076.8",22200005,22350004,150000,"*",-0.00031629753730297
"NC_003076.8",22350005,22500004,150000,"*",-0.000215673175495442
"NC_003076.8",22500005,22650004,150000,"*",0.00391238144445997
"NC_003076.8",22650005,22800004,150000,"*",0.000163298731169022
"NC_003076.8",22800005,22950004,150000,"*",0.0015429692000771
"NC_003076.8",22950005,23100004,150000,"*",0.00049349974648738
"NC_003076.8",23100005,23250004,150000,"*",0.00868827119968369
"NC_003076.8",23250005,23400004,150000,"*",-0.000511382518001076
"NC_003076.8",23400005,23550004,150000,"*",-0.000569541288162312
"NC_003076.8",23550005,23700004,150000,"*",0.000183551601704185
"NC_003076.8",23700005,23850004,150000,"*",-0.000241743517549572
"NC_003076.8",23850005,24000004,150000,"*",-0.000407588772921729
"NC_003076.8",24000005,24150004,150000,"*",0.00569604325835189
"NC_003076.8",24150005,24300004,150000,"*",-0.000125972887140927
"NC_003076.8",24300005,24450004,150000,"*",-0.00156369966240304
"NC_003076.8",24450005,24600004,150000,"*",0.000660299374783612
"NC_003076.8",24600005,24750004,150000,"*",0.000625128038038892
"NC_003076.8",24750005,24900004,150000,"*",-0.000635085228556092
"NC_003076.8",24900005,25050004,150000,"*",0.000917685493177497
"NC_003076.8",25050005,25200004,150000,"*",-0.000309549375738305
"NC_003076.8",25200005,25350004,150000,"*",0.000754479074551118
"NC_003076.8",25350005,25500004,150000,"*",0.000334157733947498
"NC_003076.8",25500005,25650004,150000,"*",-0.00031525665556331
"NC_003076.8",25650005,25800004,150000,"*",0.000163488786976257
"NC_003076.8",25800005,25950004,150000,"*",-0.000821116015742489
"NC_003076.8",25950005,26100004,150000,"*",-0.000549689100220066
"NC_003076.8",26100005,26250004,150000,"*",0.000259372574672284
"NC_003076.8",26250005,26400004,150000,"*",0.00274382523983844
"NC_003076.8",26400005,26550004,150000,"*",-0.000473580413337711
"NC_003076.8",26550005,26700004,150000,"*",-0.000196918760714772
"NC_003076.8",26700005,26850004,150000,"*",0.000324923711678877
